formula,capacity
Li1Al0.318Co0.682O2,305.6160770398274
Li1Al0.711Co0.289O2,356.67717034731635
LiMgVO4,183.3673465509837
NaLi2(RuO2)6,64.18263251219471
KLi2(RuO2)6,62.96818312322189
Li0.6La1.134Ti2O6,45.5074558566832
Li0.3La0.567Ti1O3,45.5074558566832
Ba2Li1.1Ru10O22,17.924752984576916
Li9Ga3P8O29,245.31711240658885
Li4BH10N3,1182.4241533107875
LiTiAsO5,127.81043897389277
LiTiAsO5,127.81043897389277
LiTiPO5,161.6925676377604
LiAs3H2O9,70.96636032731892
LiAs2H3O7,98.61945033095257
LiC4OF9,110.77591352820711
KLi(BH4)2,353.9902217996349
Li2Ti3FeO8,157.06717657345501
Li1.816Nb2.014Zn0.058O6,162.529639428275
Li1.796Nb2Zn0.104O6,159.9025367494805
Li1.878Nb1.96Zn0.15O6,167.28081702045608
Li1.9Nb1.96Zn0.14O6,169.52273315846983
Li16.016Nd36Fe9.984O78,60.387788973604394
Li16.016Nd36Fe9.984O78,60.387788973604394
Li8Nd18Co4O39,61.068141921096164
Li3U7V5O35,32.144422726140185
Li2U3P2O15,52.053766524238924
LiU4P3O20,19.53783326279467
Li3U7(PO7)5,33.480439096826125
Li4.156Fe3.844P4O16,178.70174870542624
Li4.156Fe3.844P4O16,178.70174870542624
Li4.012Fe3.988P4O16,170.58297341620428
Ba4LiNb3O12,26.101392196868435
Ba4LiTa3O12,20.761635767328542
Ba5Li2(WO5)3,35.93117597339975
Li2CaSiO4,367.0862481503038
Li2CaGeO4,281.2902624015485
Cs2LiTi3F12,41.600214096687345
LiB2H12N,490.35150835172794
Li2B3H16N,701.2755220687411
Li1.884H1.12Cl1O1,769.2102263911534
Li2HClO,808.1508503589362
Li7La3Zr2O12,223.4440027828123
Li0.5795La1.158Ti2O6,43.55925675514774
Li0.58La1.184Ti2O6,43.15931743301205
Li7La3Zr2O12,223.4440027828123
Li7La3Zr2O12,223.4440027828123
Li8Ti11.472Co4O32,158.5693330411898
Li8Ti10.812Co4O32,162.36221665942017
Li2CdGeO4,203.90655374680932
NaLiGe4O9,57.71462063850911
LiH2ClO,443.75650689593016
Li3B5(HO5)2,339.4741211665808
Li3B5(HO5)2,339.4741211665808
LiCdBO3,150.45776580352245
Li2Cr2H4O9,201.61222927551637
Li3Pr2(BO3)3,167.85995087704651
LiLu(SO4)2,71.66685975872404
Li3.5Ho1.5Mo4O16,102.9303218862016
Li3Al(BO3)2,486.1362995204127
LiVPO5,158.7498996503225
Li2OsO6,178.63820302925964
Na2.82Li1.18V4O12,67.47405623426623
Na1.34Li2.66V4O12,160.22124000965735
Na0.28Li3.64V4O12,228.2611148073738
Li1.272Ga2Ag0.727S4,96.06449162720806
LiFe(PO3)3,89.4392041412298
Li2H2SO5,418.98083021594226
Li0.422Ga2Ag1.578S4,25.66035343963267
Li3.708Ga4Ag0.292S8,167.72595831182653
Li2.72Ga4Ag1.28S8,105.31381204928674
Li1.104Ga2Ag0.896S4,79.55212529802029
RbLiMoO4,106.2203518634462
Li3.912Ga4Ag0.088S8,183.32307017839523
Li2Cr2H4O9,201.61222927551637
CsLiMoO4,89.41145949151289
LiCdBO3,150.45776580352245
Li2Ta2(OF2)3,99.68967070384008
Li5Sb5(H3N)16,146.31150662825996
Li3CaMnN3,509.38535926184
K2LiAlF6,118.5457082768245
K2LiAlF6,118.5457082768245
Sr12Li2.196Mg17.804Si20,28.559902723316878
Sr12Li2.08Mg17.92Ge20,18.874462751093546
Li6.792Ca2Fe1.208N4,725.9383449886983
Sr2Li6.16Fe1.84N4,438.23967136241606
Li2.36Ca4Fe1.64N4,195.05516736374014
Li2Ni(SO4)2,202.54072117929493
LiTe(H3N)4,132.25816354948566
Ba3Li1.544Mg2.456Ge6,45.07596342359965
Li3.876Ca32Mg8.124Si32,43.18959795780897
Li4.72Ca32Mg7.28Ge32,33.15209412173864
BaLi2(MgSi)2,209.42658350369587
BaLi2(MgGe)2,155.35849980036832
Sr4Li1.992Mg2.008Si6,91.80696299677918
Li2.32Eu4Mg1.68Ge6,56.50693568369878
Sr4Li1.884Mg2.116Ge6,59.36034726921755
LiLa4AuO8,30.201741372942998
Li4H60N20O11.996,191.33978297111625
Ba12Li2.484Mg21.516Si24,23.263692630051693
Li0.972La1.008Ti2O6,76.97171671241347
LiYbAlF6,83.51420866609203
LiTeH5O6,113.785361896407
Ba2LiReN4,51.170288356505786
Sr2LiReN4,63.15659957014244
CsLi2BS3,211.2503393140165
Ba2LiOsO6,47.20700835735265
SrLi2CrN3,274.1835580786125
LiH2N3O,400.16653562767675
SrLiAlSb2,73.42780790981088
Li4H3BrO3,675.6794604646994
Ba7Li3Ru4O19.98,47.13506712228937
SrLi3MnN3,391.49343589244285
Li2H2SeO5,306.601495579855
Li5SbS3I2,264.64690343925787
Ba3LiIr2O9,28.294705928576533
LiB6H21N5,164.4331028202748
LiPr2IrO6,46.45837906956143
LiNd2IrO6,45.928235822691306
LiSm2IrO6,44.984821701610315
LiEu2IrO6,44.744534211717216
K2LiVS4,101.41327011030403
Rb2LiVS4,75.07381350700045
Cs2LiVS4,59.31219975119608
Li1.53Ti3.96Fe0.51O10,105.52486647003686
Li1.28Ti4.2Fe0.52O10,86.00051912230455
LiAlB2O5,197.7685963963078
Li1Fe0.4Co0.6O2,277.38684916134315
Li3CuSbO5,281.0533354769111
Li2Yb5B3O13,47.88587580041365
Li2.28V2Ni1.72O8,176.30392885733093
Li4P5HO15,253.0986885553756
LiMn(PO3)3,89.71009416120226
Li1.002Mn1.5Fe3.498O8,65.08004856068844
Li1Mn0.5Fe4.5O8,64.79271367327686
Li0.998Mn0.75Fe4.25O8,64.70068228366613
Li0.998Mn1Fe4.002O8,64.7186137463919
Li1.0Mn1.5Fe3.5O8,64.93475907185689
Li3Al(BO3)2,486.1362995204127
Li1Fe0.9Co0.1O2,281.886307219269
Li1Fe0.7Co0.3O2,280.06912047848
Li1Fe0.5Co0.5O2,278.2752127435629
Li1Fe0.4Co0.6O2,277.38684916134315
Li1Fe0.3Co0.7O2,276.50413953917507
Li1Fe0.2Co0.8O2,275.6270300716231
Li1Fe0.1Co0.9O2,274.7554676338059
Li2La2Ti3O10,90.0571494271152
Li2La2Ti3O10,90.0571494271152
Li8.736Ga1.7864Sn0.4774Se8,268.0760659522555
Li9.32Al1.64Sn0.44Se8,315.10475220205456
Li3.64556Fe4.31952P4O16,151.17306743022726
Li3.59572Fe4.2568P4O16,149.99934373386657
Li3.64732Fe4.31408P4O16,151.31430439190208
Li3.32488Fe4.16628P4O16,140.2141714765431
LiV2FeO7,96.88813386426024
Li3P11(H3N)17,123.50665732879547
Li8Bi2(MoO4)7,134.60574117896496
Sr2Li7.8Ni0.2N4,703.6274984244801
Li19.12P6S22.2272Br2.7928,408.6132194578807
Li20P6S24I2.02,396.9952437912824
Li3Al(BO3)2,486.1362995204127
SrLiAlF6,113.80468521506138
LiH3IN,177.6684886432093
Li40Mg8.136V8N32,805.4641808609738
LiAl(SiO3)2,144.0461903141252
LiGa(SiO3)2,117.1402531783246
LiCr(SiO3)2,126.9743524965921
LiV(SiO3)2,127.6151180935756
LiFe(SiO3)2,124.70310323349331
Li10B14Cl2O25,387.5651430737893
Li10B14Cl2O25,387.5651430737893
K1.2Li10.8Sb12O36,134.09035327597323
LiMgPO4,212.37337924999846
NaLi3(H2N)4,745.1921591884897
NaLi3(H2N)4,745.1921591884897
Li2Al22.0H3.096O35.528,45.4713421699601
LiCe(MoO4)2,57.40439342889232
Li2H2SO5,418.98083021594226
Li2H2SO5,418.98083021594226
Li2H2SO5,418.98083021594226
NaLiY2F8,74.51327772557987
LiZr2(PO4)3,56.51484378477274
NaLiYb2F8,50.76521325598083
K3Li3TeO6,222.31744627520368
LiTiMnO4,154.2792425512703
Li3.34Mn2Ru2O8,193.28720395172093
NaLi3SiO4,591.7558899640653
NaLi3GeO4,445.6698440848297
LiZr5TlF22,24.695566365303982
KLiZn3O4,87.54835572393871
Rb1Li0.92Mn3.08O4,75.86446869919865
K4LiIO6,69.40129338120225
LiPPbO4,86.71737791091817
Li11La12Fe3O28,125.0049754688776
LiSbWO6,65.61305026571586
Li1.85Ti4Cu0.075S8,106.5190925710551
Li3.876Ti4Cu0.076S8,216.60064417467285
LiNbWO6,70.5992729664922
Ba2Li(BO2)5,54.08162121568758
LiBi(PdO2)2,54.398805819375674
Li1.04La4C1.482O9.478,38.06856413317536
Li0.6Er2H2Cl2,39.07515387107224
LiZnPO4,160.23022675980943
NaLiCO3,298.03819830504295
LiLa2MoO6,56.23031938821413
Li2Mn2.98Ni1.02O8,146.69164553288493
Li0.78Mn3.076Ni0.924O8,58.62571878963288
LiLa2NbO6,56.591681808606815
Li2Cu2S2O9,153.57301545469707
Li2Cu2S2O9,153.57301545469707
Li2Cu2S2O9,153.57301545469707
Li2CoSiO4,325.12272119294767
LiNiPO4,166.9015395067186
LiMnPO4,170.89494405979804
LiNdNb2O7,59.70163289224653
LiNdTa2O7,42.88339981371273
Li6PS5Br,514.1434742672524
Li6PS5Br,514.1434742672524
LiDy(WO4)2,40.301833587255764
LiHo(WO4)2,40.15512778901289
LiEr(WO4)2,40.01545882181219
LiYb(WO4)2,39.67255547168818
LiLu(WO4)2,39.56014043234929
LiY(WO4)2,45.31593802395086
LiMn2TeO6,78.74259901167838
Li3.96Fe2.04Si2O8,326.03734548164147
Li8.176Fe3.824Si4O16,343.1741208346203
LiGa(GeSe3)2,38.53127869382399
LiFe(WO4)2,47.99863116857019
Li3.5Eu1.5Mo4O16,105.17521209426191
Li1.6Tb2Zn0.396Sn4,51.692387888236745
LiCe9Mo16O35,7.970205801450859
K1.5924Li0.4Sn1.52O4,34.64614879369865
Li2In2SiS6,115.54990378824073
Li2In2GeS6,105.42784037897212
Li2In2SiSe6,71.92598406299078
Li2In2GeSe6,67.86989797712539
Li2MnSiO4,333.1848675374358
Li3Al(MoO4)3,152.4053191825389
LiLa2(SiGe2)2,42.45079666728253
Li3.88Fe3.74P4O16,168.92698205418134
Li2MnSiO4,333.1848675374358
Na5Li(Mo3O10)3,18.291813759386635
Li2H21S3N7,233.80540218890317
Li2HgGeS4,129.0776499039609
Li2SnHgS4,116.18722879613175
Li2SiHgS4,144.58423417551776
Li6.988Cd4.508Ge4Se16,88.81293307601709
Li6.36Cd4.812Sn4Se16,73.38123014965629
LiGe2(PO4)3,61.32282418994138
RbLiMo3O10,49.61621217188002
CsLiMo3O10,45.61095040931692
LiGa2PS6,72.5023140634955
LiCd3PS6,47.23412620097048
Li1.689Zn0.656P1S4,211.7366820415492
Li1.194Zn0.903P1S4,141.28209259500412
Li6Co(SeO3)4,264.35024627033306
Li6Ni(SeO3)4,264.4532613801227
Li2Zn(SeO3)2,160.9073507146621
Li6Cd(SeO3)4,242.99103073521783
LiSc(BH4)4,240.90983531253866
Li6.006P1S5Br1,514.5891194743645
Li6PS5Br,514.1434742672524
LiTa2PO8,50.78598816165458
LiCa2Nb3O10,50.97877127742974
Li2Al(BO2)5,210.31387984430233
LiB(HO)4,312.4846186327616
Li4Sn9(H3N)17,77.3760956134409
NaLiV2O6,117.66628135532046
KLiSO4,188.63867386034877
K2Li2S2O7.992,188.72367255875662
LiVTeO5,100.97015050307202
LiCr(FeO2)4,65.32841576222353
Li1Cr1.4Fe3.6O8,65.5742071704614
LiCr2Fe3O8,65.94638183296773
Li1Cr2.5Fe2.5O8,66.25976988290903
Li1.02Cr3Fe1.98O8,68.07304202137887
Li1.0Cr1.4Fe3.6O8,65.5742071704614
Li0.572Gd1.144Mo2O8,30.436449443472736
CsLi(PO3)2,90.0125439242559
RbLi(PO3)2,107.06975489125708
LiAlSiO4,212.73406258129083
LiAlSiO4,212.73406258129083
LiAlSiO4,212.73406258129083
LiAlSiO4,212.73406258129083
LiAlSiO4,212.73406258129083
LiAlSiO4,212.73406258129083
Li5.472P1S4.551Cl1.449,550.969174987517
Li2H2SO5,418.98083021594226
Li11.004Fe0.996W7O28,158.00159159144457
LiGeRhO4,108.75347109524324
Li4Zn(PO4)2,378.7593335719713
LiH6NO6,217.93488963686852
LiH6NO6,217.93488963686852
LiY(MoO4)2,64.47579905893396
LiPH2O3,304.85108103668324
NaLiGe4O9,57.71462063850911
Li4Si2O7,547.2475997663565
LiZn(IO3)3,44.89892391470227
K5.702Li4.066Nb10.232O30,64.80714534136575
Li0.99Br1O1,258.21068629797634
Li1.998Br2O2,260.39980139455565
Li7.992Cl8O8,458.67328639506053
LiB(HO)4,312.4846186327616
LiVCoO4,148.2526163130112
LiVNiO4,148.4471961785846
LiAlSiO4,212.73406258129083
Li1.146Al1.32Si1.68O6,164.49384677082463
Li0.999Al0.999Si2.001O6,143.90665643151314
LiCaAlF6,142.58274231678487
Ba4Li6Ti18.4O44,73.9221340855895
Li1Mn0.8Fe0.2O2,284.98055044657787
Li8.2B14Cl2O24,331.45776742982787
Li4CdSn2S7,178.10704510261
Li0.9999I1O1,178.87746356753684
LiAl(Si2O5)2,87.52548669612601
LiFePO4,169.91458842636905
Li22Nb22.008Fe1.992O58,182.20431864152258
LiCaAl3N4,145.68236714975845
LiCr(GeO3)2,89.29232363609445
LiCr(GeO3)2,89.29232363609445
LiCr(GeO3)2,89.29232363609445
LiCr(GeO3)2,89.29232363609445
LiCr(GeO3)2,89.29232363609445
LiCr(GeO3)2,89.29232363609445
Na2.72Li5.28B48H48,212.3722065502271
Na4.24Li3.76B48H48,145.89408902965232
Na5.36Li2.64B48H48,99.83841507574176
Li2FeP2O7,220.01252133437478
Li2FeP2O7,220.01252133437478
Li4.49Fe0.51Te1O6,424.92686699548295
Li4.462Fe0.538Te1O6,420.2453001320115
Li3.774Fe1.728Te0.49O6,359.7386613617001
Sr3LiAs2H,63.72382766646909
Li2Ga2GeS6,128.15936065345602
Li0.394Ce2Si2Ni1.606,24.368387858334696
LiFe(GeO3)2,88.1631191289301
Li2B1.234H4.936Br0.766,573.9855966231366
Li2B1.234H7.742Br0.766,557.1146683777534
Li2Mg2W2O9,93.37149469862779
LiAl(H2N)4,273.4591075201538
Li4.493Cr0.523Te0.983O6,430.42824514273076
Li4.53Mn0.48Te0.989O6,433.6666121439866
Li4.61Al0.46Te0.93O6,476.98522308109915
Li3Nd2(BO3)3,165.5583691900164
Li6Yb(BO3)3,411.21224517624603
LiSc(SiO3)2,131.35470944066032
LiFePO4,169.91458842636905
LiEu(SO4)2,76.3647528789116
LiPr(SO4)2,78.84682635395934
Li2.4Zn4.4Si5.2O16,91.0759705725517
Li2.4Zn4.4Si5.2O16,91.0759705725517
LiScSiO4,186.16908397093832
LiPr(WO4)2,41.65393308090618
RbLiSO4,142.2286836786911
LiZnBO3,204.41970224628656
LiMnBO3,222.10254002448883
LiCdBO3,150.45776580352245
CsLiSO4,113.62619454688465
CsLiSO4,113.62619454688465
RbLi2(IO3)3,85.90863380879534
LiNdGeO4,93.13628975906174
LiIn(MoO4)2,60.692740016201505
Li2Zr(MoO4)3,91.65013165327719
Li1.8Si0.2N0.6O0.4,1465.8970074434146
Li1.8Ti0.2N0.6O0.4,1308.6023313462467
Li1.8Ge0.2N0.6O0.4,1153.6438408569245
Li0.5Bi1.5Cl1O2,34.867654667857586
Li0.5Bi1.5Br1O2,31.253271067749058
Li0.5Bi1.5I1O2,28.16656392438168
LiMnPO4,170.89494405979804
Li4Co(CO2)6,305.69414746178825
Na3Li4Th6F31,51.599504430873516
Na3Li4Th6F31,51.599504430873516
RbLiSO4,142.2286836786911
LiSiNO,412.17122404175535
Li2SO5,425.6877172551303
LiClO7,173.62235608236
LiIO3,147.41286601163415
Li4Al3.9996Si8.0004O24,144.0461047797355
Li4SiGe3O10,247.20675578918517
LiVCuO4,144.56201156016718
Li2Mn3ZnO8,144.084904082754
Li2Mn3ZnO8,144.084904082754
Na3Li3Sc2F12,197.23986820697718
Na3Li3In2F12,146.8985380170372
Li2ZnGe3O8,126.09928521959571
Li2CoGe3O8,128.0418225725128
LiH3(SeO3)2,101.5808292869426
LiB(HO)4,312.4846186327616
Ba4Li0.99Sb3.01O12,23.807105879473742
Ba2Li0.8Te1.2O6,40.51227668919402
KLiS,343.2209418124911
K2LiAlF6,118.5457082768245
LiH6ClO7,167.07734798212118
LiTiRhO4,120.89986584499863
Li2SO5,425.6877172551303
LiGa(WO4)2,46.83477487373053
LiGeBO4,173.63360251040004
Li2BeSiO4,466.27601916824466
LiB(HO)4,312.4846186327616
LiV(FeO2)4,65.49761900883438
Li1V1.5Fe3.5O8,65.89248122405698
LiV2Fe3O8,66.29213328771885
Li1V2.5Fe2.5O8,66.69666288603717
LiV3(FeO4)2,67.1061598586946
LiScMo3O8,57.30744105944534
LiYMo3O8,52.38570470661399
Na0.42Li0.51W1O3,55.791303997684146
LiZnRhF6,92.67902899268941
LiNiRhF6,94.87248155344693
Li1.504Zn2.992Cr1.504F12,78.70093602664578
Li0.5Bi1.5Cl1O2,34.867654667857586
Li3Fe(SbO4)2,179.42739419361794
Li2B4H4O9,261.3238530997071
LiMnH6O7,148.97934482434948
Li36Y18.42P30S120,144.80991104601776
Li40Gd17.76P30S120,136.64486862410087
Li36Yb18.096P30S120,118.29209070397252
Li36Dy18.1596P30S120,120.96983964914985
Li36Lu18.584P30S120,116.57542503448289
LiMo5P8O33,21.232425932057296
Li9Cr3P8O29,259.3383298289066
LiB3H18N5,210.1341723021821
Ba36Na49Li24N18,99.14015181285217
Li1.1Mg3.9B4Rh8,30.4311975993555
Li16.04Mg7.96B24Rh38,96.08487357039282
Sr2LiH2N,135.24088854805382
Li3B5(HO5)2,339.4741211665808
Li2P(H2O3)2,370.02271517683636
LiW6CCl18,15.229650503983066
Ba14Na11Li5N6,58.418485085791026
Ba7Na5Li3N3,70.59605013270594
Li6.192P1S5.24Br0.757,548.8244667970919
Li6PS5I,446.99020419809494
Li6.72P1S5Cl1,658.9581729835929
Ba38Na58Li26N,103.30597227924842
Ba38Na58Li26H,103.50545287682618
LiTb(PO3)4,55.64019784616506
LiHo(PO3)4,54.95576886366732
LiYb(PO3)4,54.05588291574183
Sr2LiReO6,57.722077468411364
Sr2LiReO6,57.722077468411364
Ba2LiReO6,47.543597232322156
NaLi(AsS2)2,87.02706875517202
Na0.8Li1.2As2S4,105.53229835129024
Sr6Li1.98Bi2O12,46.17541419977289
Li2MnP2O7,220.83269257526163
Li2ZnSnS4,164.345394411916
Li20.04La12Ta8O48,133.57461058096249
Li20.04Nd12Ta8O48,131.483480573945
Li20.04Pr12Ta8O48,132.78219596860876
Li2B24P1.968C2.032,149.46732163699284
Li2B24P1.796C2.204,150.83903568037397
Li2B24P2.236C1.764,147.37902654223143
NaLiMnS2,179.9151322609273
LiB6O9F,114.16335415483627
LiLa(CN2)2,118.65590525233746
Li4Ca3(SiN3)2,372.0022975478688
LiCa3Si2N5,105.78356572831713
Sr3LiNbO6,58.43733362013044
Sr3LiTaO6,49.027079205405684
Li6.6252Nb26.7084Zn6.6664O76.7196,42.377560821435736
Li0.668Nb2.6656Zn0.6664O7.672,42.7754304560247
Li4H51Pb9N17,49.136315953538336
LiRe(OF2)2,89.01064438172192
LiAl(SiO3)2,144.0461903141252
LiAl(SiO3)2,144.0461903141252
LiEuPSe4,53.00536579085324
KLiB4O7,133.17545486663136
RbLiB4O7,108.24054931013194
KLiSO4,188.63867386034877
KLiSO4,188.63867386034877
KLiSO4,188.63867386034877
Li2Sn(HO)6,228.48435083452432
LiCa2InGe2,77.20938866166125
Sr2LiInGe2,60.61040011657296
Na2LiAlF6,138.24422669188013
BaLi2P2O7,164.87710931642806
LiTaGeO5,78.71947479019016
LiTaGeO5,78.71947479019016
LiTaGeO5,78.71947479019016
Li2GePbS4,127.05560163789812
Li2EuGeS4,146.19484363969107
Ba3LiRu2O9,35.03673592685056
LiH2ClO,443.75650689593016
Li2CdSnS4,143.6370997511283
Ba3LiOs2O9,28.41407642179327
Li2H2SeO5,306.601495579855
Li12.028Sc3.972Mo12O48,147.79913277633682
LiInSiO4,125.35039657488161
Cs2.3Li5.7S4O16,209.449693919002
LiY9(Si3O13)2,19.26234442812435
LiY9(Si3O13)2,19.26234442812435
LiMnVO4,151.59798413955187
LiB(CO2)4,138.32269753627926
Li4.308Fe3.684Si4O16,191.1986319420126
Li3V2(PO4)3,197.28244958973428
Li8Sm21.94Fe1.06O37.8,53.36544196488969
Na11.664Li0.34Mo22O72,2.579342928034948
LiFePO4,169.91458842636905
LiFePO4,169.91458842636905
LiFePO4,169.91458842636905
LiFePO4,169.91458842636905
LiCr4GaO8,64.9574969298327
LiCr4InO8,58.558099343663834
Li3Fe2(PO4)3,192.6461475561688
Li0.916Fe0.216Ni0.864O2,242.7945529218667
Li14.92V6P16O58,218.21567940751112
Li6S2N2.002O5.998,699.9569987039262
LiLa9(Si3O13)2,14.555263545294169
LiCe9(Si3O13)2,14.469701195422235
LiEu9(Si3O13)2,13.682656516829526
KLiMo3O10,54.2743435897782
RbLiMo3O10,49.61621217188002
CsLiMo3O10,45.61095040931692
Li3H(S4O13)2,115.82275685526692
Li2H2S3O11,186.10058148235575
LiH3(S2O7)2,74.00679052565835
LiHS2O7,145.62854790379401
Li0.24Mg1.52Al0.24H1.48,138.12478923445374
Li0.1Mg1.8Al0.1H4,52.382224132952054
Li3Y(BO3)2,353.71929423287264
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
Li8.23396P2S8I2,350.69241021547145
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
Li3.808Co4.108P4O16,157.4248958257014
Li4.052Co3.948P4O16,169.5345246134657
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
LiCoPO4,166.65561385911542
Li47B3(PN3)14,912.5024525200961
Li7Eu3Nb2O12,212.6769169699241
BaLi4(BN2)2,441.69813479803184
Li6Co2.124Te2O12,261.94041682326093
LiCa3Ga2N,95.51716656293405
Sr3LiGa2N,63.33177924366237
LiY5(WO4)8,11.012104870842274
Li2MnSnSe4,106.50438268293922
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li3AsW7O25,45.11145193241566
Li2.65355Ca0.01325Ti3.3332O8,232.0736785711275
Li2Mn3Co1O8,146.62667481090477
Li2Mn3FeO8,147.87436348897688
LiSc(GeO3)2,91.43660647958644
LiSc(GeO3)2,91.43660647958644
LiSc(GeO3)2,91.43660647958644
NaLiV2O6,117.66628135532046
Na2.48Li1.52V4O12,87.9394213216765
Na2.84Li1.16V4O12,66.2850391694012
Na3.36Li0.64V4O12,35.9317780272523
Li19.944Ge2P4S24,454.2112633858127
Li19.912Ge2P4S24,453.5680648743517
Li19.96Ge2P4S24,454.5327716301851
Li10Ge(PS6)2,455.3362769290122
Li20.08Sn2P4S24,423.7861657747412
Li19.96Sn2P4S24,421.5299723755552
Li10Sn(PS6)2,422.28236573346203
Li19.96Sn2P4S24,421.5299723755552
Na3Li3Al2F12,216.3192109392513
LiAl(SiO3)2,144.0461903141252
Li2Fe1Se0.2S1.8,374.3139194352321
Li2Fe1Se0.6S1.4,330.9634293984697
Li2FeSeS,296.6118626302864
Li2Fe1Se1.4S0.6,268.72063913742073
Li2Fe1Se1.8S0.2,245.62394846224137
LiAl(SiO3)2,144.0461903141252
LiInMo3O8,49.860597004437324
LiCo(CO)4,150.6691897900936
Ba2Li3(PO3)7,94.79766151360332
LiAlSiO4,212.73406258129083
LiAlSiO4,212.73406258129083
ClO,0.0
Na3Li3Al2F12,216.3192109392513
LiAl(Si2O5)2,87.52548669612601
Li4Mg2Zr2O8.0016,277.17202048120276
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.143Ge0.5Sb0.286Te1,19.191806312699743
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
Li0.14275Ge0.5Sb0.28575Te1,19.161340939540136
CsLi(B3O5)2,73.49827412342835
CsLi(B3O5)2,73.49827412342835
CsLi(B3O5)2,73.49827412342835
CsLi(B3O5)2,73.49827412342835
CsLi(B3O5)2,73.49827412342835
CsLi(B3O5)2,73.49827412342835
Li3.5Y1.5Mo4O16,117.64946027199791
Ba4Li2(CdP2)3,49.353212091158504
Ba4Li2(CdAs2)3,39.713052005249864
Ba8Li4.3504Cd5.6496Sb12,36.15939409026166
Li3.9864Cr16.0136P12O48,53.427208718770615
Li5Cr3(PO4)4,234.89084707529983
Li10V3P8O29,286.99369553662643
Li5B(SO4)4,311.87382845323503
LiB3(H6N)2,337.2361869455698
LiAl(CN2)2,235.1777114893451
Li1.992La22In10.008Ge8,11.124298510166497
Li2Bi12S4O31,17.04168980098132
Li3Fe2(PO4)3,192.6461475561688
KLiTmF5,86.47790287949013
KLiTmF5,86.47790287949013
KLiTmF5,86.47790287949013
Li2SeO7,261.7218859163793
Li2Ca2Si2O7,204.45868239621336
Li14P2(N2O)3,1288.8702665738604
KLi(C4N3)2,118.51426101138722
LiMg3P3O11,76.8558579136685
Li4Zn(H2N)6,566.4262436724613
Li3AsW7O25,45.11145193241566
Li8Ti3Nb6O21,196.27758043236597
Li10Ti3Nb6O21,242.26915364865377
Li0.92La1Cu1.33P2,84.52562834950653
Li0.98Pr1Cu1.54P2,85.42352051087288
Li0.91Nd1Cu1.424P2,80.50701925202695
Li1Gd1Cu1.478P2,83.75192249109892
Li0.82Er1Cu1.172P2,71.04832652112678
LiNd(PN2)4,69.23709191012294
Li2MnSnS4,169.77898822279226
Li2MnSnS4,169.77898822279226
LiH2ClO5,215.46835004385284
KLi(C2N3)2,150.47465788456023
RbLi(C2N3)2,119.39688365472749
Na4Li12Si22.236Ge1.764,346.67684236845395
LiSc(GeO3)2,91.43660647958644
LiSc(GeO3)2,91.43660647958644
LiSc(GeO3)2,91.43660647958644
LiB(H8O5)2,138.2599137372758
LiTi2NbO7,87.14986525637414
LiV(SiO3)2,127.6151180935756
Na3Li(MoO4)2,67.72329035536131
Cs2LiNbS4,54.27258538174381
Rb2LiTaS4,55.034750024751375
Rb2LiNbS4,67.17813943981925
K2Li(H2N)3,201.2157182629641
LiB(CN)4,220.02425966966723
LiLa2IrO6,46.78270717224957
LiMnP2O7,113.6657036295756
Li3As7(H3N)13,104.88455525470536
LiEuPS4,84.2639920140439
LiAs2(H3N)4,119.17817693204498
Li9Nd2(PS4)5,210.32946530544632
LiCaGaN2,185.16855519404518
Ba4Li6.5Ga0.5Sb6,128.12877811372132
Li2PH3O4,479.1926125879182
Li6.992Nd18Fe4.005O38.022,53.906305106338735
LiSm2OsO6,45.13555634133518
LiPr2OsO6,46.61916825606629
LiNd2OsO6,46.08537016342397
LiLa2OsO6,46.945753087717044
Li2P7(H3N)9,139.61081423920353
LiGd(PO3)4,55.83490365383609
